Date,Product_Category,Units_Sold,Revenue
2020-07-08,Pain Relievers,534,8845.083975598858
2020-07-09,Pain Relievers,545,9631.102889855556
2020-07-10,Pain Relievers,564,3930.3316651929986
2020-07-11,Pain Relievers,632,3468.3481815770683
2020-07-12,Pain Relievers,519,8796.042810249533
2020-07-13,Pain Relievers,570,6967.0161054323025
2020-07-14,Pain Relievers,432,3459.400229018182
2020-07-15,Pain Relievers,680,8414.264376762656
2020-07-16,Pain Relievers,512,4625.8693460615505
2020-07-17,Pain Relievers,431,7311.219585619421
2020-07-18,Pain Relievers,455,2354.3101848727865
2020-07-19,Pain Relievers,311,1892.964731561617
2020-07-20,Pain Relievers,454,6356.139932692458
2020-07-21,Pain Relievers,257,2409.359240924364
2020-07-22,Pain Relievers,578,9651.308073705344
2020-07-23,Pain Relievers,542,3032.1010500821435
2020-07-24,Pain Relievers,403,3478.1621208889783
2020-07-25,Pain Relievers,495,9800.969755008562
2020-07-26,Pain Relievers,499,7121.895671371121
2020-07-27,Pain Relievers,384,5966.198230334038
2020-07-28,Pain Relievers,477,4720.830660485762
2020-07-29,Pain Relievers,502,6408.368674686877
2020-07-30,Pain Relievers,475,2611.572150138487
2020-07-31,Pain Relievers,431,2663.009984107209
2020-08-01,Pain Relievers,399,5391.731976845425
2020-08-02,Pain Relievers,471,7226.070006954783
2020-08-03,Pain Relievers,442,3320.4095203776324
2020-08-04,Pain Relievers,557,3658.664305993914
2020-08-05,Pain Relievers,639,3497.753198153779
2020-08-06,Pain Relievers,592,11273.564746643966
2020-08-07,Pain Relievers,505,7896.133434840692
2020-08-08,Pain Relievers,435,7858.073532443208
2020-08-09,Pain Relievers,589,5944.042451115692
2020-08-10,Pain Relievers,563,9696.198085589298
2020-08-11,Pain Relievers,631,7436.192562965711
2020-08-12,Pain Relievers,519,7605.252357104947
2020-08-13,Pain Relievers,673,4189.054668598802
2020-08-14,Pain Relievers,519,3064.840973866539
2020-08-15,Pain Relievers,434,7845.311018515233
2020-08-16,Pain Relievers,451,3737.98262447717
2020-08-17,Pain Relievers,552,8214.100381147255
2020-08-18,Pain Relievers,442,5513.037600084312
2020-08-19,Pain Relievers,672,5662.8237926194915
2020-08-20,Pain Relievers,543,10830.139746282162
2020-08-21,Pain Relievers,503,4020.5477922603995
2020-08-22,Pain Relievers,512,7784.152901872318
2020-08-23,Pain Relievers,474,8543.417513453584
2020-08-24,Pain Relievers,333,5297.209503482709
2020-08-25,Pain Relievers,451,4595.250224580204
2020-08-26,Pain Relievers,657,6941.58700921326
2020-08-27,Pain Relievers,522,6044.358732254494
2020-08-28,Pain Relievers,604,9590.834403361137
2020-08-29,Pain Relievers,607,11235.89047182251
2020-08-30,Pain Relievers,496,5617.603695938508
2020-08-31,Pain Relievers,565,10557.279354101456
2020-09-01,Pain Relievers,342,2790.6970295990695
2020-09-02,Pain Relievers,647,10349.861882540301
2020-09-03,Pain Relievers,638,4449.102746667876
2020-09-04,Pain Relievers,549,4224.690401546442
2020-09-05,Pain Relievers,526,4504.216833649395
2020-09-06,Pain Relievers,497,4328.107659675686
2020-09-07,Pain Relievers,617,11143.790336277092
2020-09-08,Pain Relievers,577,5994.164812154972
2020-09-09,Pain Relievers,215,2987.266495877641
2020-09-10,Pain Relievers,463,9047.568578618571
2020-09-11,Pain Relievers,388,3442.3365783205622
2020-09-12,Pain Relievers,370,6142.775847560634
2020-09-13,Pain Relievers,616,4289.272625037553
2020-09-14,Pain Relievers,495,4227.674690347495
2020-09-15,Pain Relievers,547,3338.040811842754
2020-09-16,Pain Relievers,507,5097.909156759933
2020-09-17,Pain Relievers,371,6467.735931136722
2020-09-18,Pain Relievers,344,4904.468130876795
2020-09-19,Pain Relievers,457,7129.957821749731
2020-09-20,Pain Relievers,465,2580.783202861462
2020-09-21,Pain Relievers,465,7461.404055082843
2020-09-22,Pain Relievers,467,8248.413995029226
2020-09-23,Pain Relievers,707,12079.131972035313
2020-09-24,Pain Relievers,603,4876.833744782569
2020-09-25,Pain Relievers,523,3493.009414175175
2020-09-26,Pain Relievers,492,6380.031116647617
2020-09-27,Pain Relievers,496,9448.346350674514
2020-09-28,Pain Relievers,573,5582.361722275171
2020-09-29,Pain Relievers,491,6190.784365990011
2020-09-30,Pain Relievers,591,6986.268820194161
2020-10-01,Pain Relievers,534,6799.924188919795
2020-10-02,Pain Relievers,708,5023.096325512043
2020-10-03,Pain Relievers,486,2648.507470171822
2020-10-04,Pain Relievers,610,4896.959086924977
2020-10-05,Pain Relievers,396,5980.188653950009
2020-10-06,Pain Relievers,437,7875.672477444548
2020-10-07,Pain Relievers,691,5291.1575676221555
2020-10-08,Pain Relievers,587,11252.328202468774
2020-10-09,Pain Relievers,549,8371.547512965233
2020-10-10,Pain Relievers,740,13344.845327713772
2020-10-11,Pain Relievers,494,6698.218222593728
2020-10-12,Pain Relievers,610,5023.427644439113
2020-10-13,Pain Relievers,618,9197.868309056732
2020-10-14,Pain Relievers,663,4375.067686412967
2020-10-15,Pain Relievers,385,5724.056634082533
2020-10-16,Pain Relievers,493,8904.22176524403
2020-10-17,Pain Relievers,532,8903.436162785023
2020-10-18,Pain Relievers,661,12015.481790302863
2020-10-19,Pain Relievers,545,6028.847129497195
2020-10-20,Pain Relievers,618,10578.731881795467
2020-10-21,Pain Relievers,377,6195.722437161762
2020-10-22,Pain Relievers,470,8115.731224033902
2020-10-23,Pain Relievers,637,4333.597524066164
2020-10-24,Pain Relievers,482,4756.755550178954
2020-10-25,Pain Relievers,501,5258.958434558555
2020-10-26,Pain Relievers,659,7135.896831057367
2020-10-27,Pain Relievers,415,4868.117800825253
2020-10-28,Pain Relievers,436,3666.3433623010105
2020-10-29,Pain Relievers,367,2237.9435603452825
2020-10-30,Pain Relievers,664,9490.123846255761
2020-10-31,Pain Relievers,600,7171.446394205151
2020-11-01,Pain Relievers,717,9167.724599140025
2020-11-02,Pain Relievers,561,6837.315500254186
2020-11-03,Pain Relievers,433,5933.219538131523
2020-11-04,Pain Relievers,402,5227.623356763077
2020-11-05,Pain Relievers,766,13171.206137847914
2020-11-06,Pain Relievers,667,10519.821377646076
2020-11-07,Pain Relievers,691,5978.694004013341
2020-11-08,Pain Relievers,633,11967.193002840932
2020-11-09,Pain Relievers,509,6254.630881387596
2020-11-10,Pain Relievers,566,5010.033059947113
2020-11-11,Pain Relievers,481,8198.831852862666
2020-11-12,Pain Relievers,467,6111.824743110157
2020-11-13,Pain Relievers,710,11177.004680477012
2020-11-14,Pain Relievers,411,3735.7269645222354
2020-11-15,Pain Relievers,482,3719.709797135739
2020-11-16,Pain Relievers,573,8719.207954829028
2020-11-17,Pain Relievers,612,9569.044682611931
2020-11-18,Pain Relievers,439,2898.7845385788883
2020-11-19,Pain Relievers,408,7933.112476453988
2020-11-20,Pain Relievers,652,7989.076424920863
2020-11-21,Pain Relievers,626,3537.643683506752
2020-11-22,Pain Relievers,763,11061.417493673587
2020-11-23,Pain Relievers,614,10614.729395320739
2020-11-24,Pain Relievers,665,12144.959471900367
2020-11-25,Pain Relievers,515,7294.828138873911
2020-11-26,Pain Relievers,520,5806.022064492297
2020-11-27,Pain Relievers,450,7518.547227896068
2020-11-28,Pain Relievers,516,4706.998715142574
2020-11-29,Pain Relievers,564,8467.47214800584
2020-11-30,Pain Relievers,749,4818.339250932497
2020-12-01,Pain Relievers,499,6885.764346868424
2020-12-02,Pain Relievers,857,6444.822640560219
2020-12-03,Pain Relievers,676,5577.741572920466
2020-12-04,Pain Relievers,649,4176.781197988775
2020-12-05,Pain Relievers,605,8534.378377505685
2020-12-06,Pain Relievers,582,7682.66841299383
2020-12-07,Pain Relievers,533,7417.838299813454
2020-12-08,Pain Relievers,435,5416.40375405608
2020-12-09,Pain Relievers,503,5745.766094613763
2020-12-10,Pain Relievers,796,12548.117321958624
2020-12-11,Pain Relievers,668,6087.089878929254
2020-12-12,Pain Relievers,795,4922.075975193665
2020-12-13,Pain Relievers,530,4451.918397704555
2020-12-14,Pain Relievers,478,4935.323512814991
2020-12-15,Pain Relievers,604,3632.569826145467
2020-12-16,Pain Relievers,507,8621.71124198906
2020-12-17,Pain Relievers,628,11430.345004828936
2020-12-18,Pain Relievers,413,6097.1853012473675
2020-12-19,Pain Relievers,360,3598.210330514268
2020-12-20,Pain Relievers,644,9687.243987214517
2020-12-21,Pain Relievers,800,9582.467347404618
2020-12-22,Pain Relievers,650,3836.387840357656
2020-12-23,Pain Relievers,666,5081.27639415302
2020-12-24,Pain Relievers,609,9348.194677646781
2020-12-25,Pain Relievers,620,3999.0909817144925
2020-12-26,Pain Relievers,430,5054.892538865294
2020-12-27,Pain Relievers,511,7651.548368194526
2020-12-28,Pain Relievers,748,12664.948560060762
2020-12-29,Pain Relievers,468,9307.234185151794
2020-12-30,Pain Relievers,562,10624.61815960181
2020-12-31,Pain Relievers,745,9546.705396015072
2021-01-01,Pain Relievers,617,8856.28554246554
2021-01-02,Pain Relievers,623,4308.48250457127
2021-01-03,Pain Relievers,562,9773.750123028814
2021-01-04,Pain Relievers,684,3791.005504184059
2021-01-05,Pain Relievers,714,6816.504692174469
2021-01-06,Pain Relievers,505,3188.893806736077
2021-01-07,Pain Relievers,440,8383.921632005015
2021-01-08,Pain Relievers,379,4151.839924567301
2021-01-09,Pain Relievers,660,7727.305150997872
2021-01-10,Pain Relievers,646,12138.908220447705
2021-01-11,Pain Relievers,899,11196.552566985121
2021-01-12,Pain Relievers,609,6521.993785908559
2021-01-13,Pain Relievers,588,10683.733506325514
2021-01-14,Pain Relievers,632,10649.48853619094
2021-01-15,Pain Relievers,638,6105.77936116825
2021-01-16,Pain Relievers,579,4402.060412657827
2021-01-17,Pain Relievers,509,7850.951563770295
2021-01-18,Pain Relievers,603,8812.592439588529
2021-01-19,Pain Relievers,598,10367.650655800217
2021-01-20,Pain Relievers,596,8399.901263493739
2021-01-21,Pain Relievers,698,11497.558615454363
2021-01-22,Pain Relievers,601,6598.947195367403
2021-01-23,Pain Relievers,442,3180.4595680357115
2021-01-24,Pain Relievers,526,2833.6559458314523
2021-01-25,Pain Relievers,577,4054.864232634991
2021-01-26,Pain Relievers,606,11809.323444882768
2021-01-27,Pain Relievers,663,7616.191399993163
2021-01-28,Pain Relievers,607,7036.753925002647
2021-01-29,Pain Relievers,362,2383.7592355412694
2021-01-30,Pain Relievers,454,6489.39397285422
2021-01-31,Pain Relievers,671,9899.273994987414
2021-02-01,Pain Relievers,574,3370.7902793021462
2021-02-02,Pain Relievers,778,15500.08992137118
2021-02-03,Pain Relievers,617,12188.948453312893
2021-02-04,Pain Relievers,559,4800.525173850536
2021-02-05,Pain Relievers,526,8091.152985966701
2021-02-06,Pain Relievers,563,3341.0542352083794
2021-02-07,Pain Relievers,619,10652.713952363385
2021-02-08,Pain Relievers,600,8536.974944079098
2021-02-09,Pain Relievers,713,9201.708456535114
2021-02-10,Pain Relievers,421,4795.716569267695
2021-02-11,Pain Relievers,435,4574.6297644743145
2021-02-12,Pain Relievers,573,6424.445222986128
2021-02-13,Pain Relievers,664,10982.276740667745
2021-02-14,Pain Relievers,691,3569.3390558029287
2021-02-15,Pain Relievers,530,2802.5786007433007
2021-02-16,Pain Relievers,289,2571.2902599097238
2021-02-17,Pain Relievers,534,6957.834152935259
2021-02-18,Pain Relievers,647,5323.53416792729
2021-02-19,Pain Relievers,598,3974.3337021372063
2021-02-20,Pain Relievers,669,8843.77347185101
2021-02-21,Pain Relievers,743,4808.130362840406
2021-02-22,Pain Relievers,580,7147.69789208947
2021-02-23,Pain Relievers,546,8768.954463806078
2021-02-24,Pain Relievers,493,5985.154066682028
2021-02-25,Pain Relievers,435,5172.890163849063
2021-02-26,Pain Relievers,406,6810.7507519676765
2021-02-27,Pain Relievers,519,7952.128686883731
2021-02-28,Pain Relievers,724,8372.369927241556
2021-03-01,Pain Relievers,567,3161.816097924574
2021-03-02,Pain Relievers,451,8355.419876796139
2021-03-03,Pain Relievers,715,10646.57081565702
2021-03-04,Pain Relievers,439,8089.350322552542
2021-03-05,Pain Relievers,630,3779.86178329852
2021-03-06,Pain Relievers,656,8381.134935940809
2021-03-07,Pain Relievers,545,6912.414202643614
2021-03-08,Pain Relievers,432,6567.8760092701295
2021-03-09,Pain Relievers,463,2809.877974329721
2021-03-10,Pain Relievers,518,2684.0828525750753
2021-03-11,Pain Relievers,365,3739.6251828585264
2021-03-12,Pain Relievers,402,6681.160793022526
2021-03-13,Pain Relievers,395,3006.5978118544494
2021-03-14,Pain Relievers,553,3581.1919143726304
2021-03-15,Pain Relievers,618,5546.980390572788
2021-03-16,Pain Relievers,571,3034.3935912297684
2021-03-17,Pain Relievers,599,8607.60216615556
2021-03-18,Pain Relievers,424,4549.136108192418
2021-03-19,Pain Relievers,467,6643.165841112261
2021-03-20,Pain Relievers,474,7877.646180334673
2021-03-21,Pain Relievers,545,3067.9512515536267
2021-03-22,Pain Relievers,716,13981.569471363682
2021-03-23,Pain Relievers,435,8569.306399066501
2021-03-24,Pain Relievers,592,8304.70851597054
2021-03-25,Pain Relievers,652,11199.108527521545
2021-03-26,Pain Relievers,550,8165.948510484897
2021-03-27,Pain Relievers,463,8760.540882064417
2021-03-28,Pain Relievers,416,3481.601417905636
2021-03-29,Pain Relievers,395,4578.474563939629
2021-03-30,Pain Relievers,303,4300.810402437618
2021-03-31,Pain Relievers,477,8730.947660997324
2021-04-01,Pain Relievers,472,6932.340553598859
2021-04-02,Pain Relievers,586,10501.442268034603
2021-04-03,Pain Relievers,441,7804.692350436189
2021-04-04,Pain Relievers,483,7885.278773766786
2021-04-05,Pain Relievers,528,6287.472818411189
2021-04-06,Pain Relievers,549,9139.044721925231
2021-04-07,Pain Relievers,573,8504.710994868808
2021-04-08,Pain Relievers,518,10240.883876105428
2021-04-09,Pain Relievers,370,7052.50376905901
2021-04-10,Pain Relievers,539,9306.7943918934
2021-04-11,Pain Relievers,434,3559.9589946824744
2021-04-12,Pain Relievers,623,9963.030435840612
2021-04-13,Pain Relievers,502,6593.046157353618
2021-04-14,Pain Relievers,524,4958.73082736593
2021-04-15,Pain Relievers,760,10241.250718592784
2021-04-16,Pain Relievers,575,8363.012928071015
2021-04-17,Pain Relievers,538,8832.250803938285
2021-04-18,Pain Relievers,486,2498.02750853951
2021-04-19,Pain Relievers,377,3279.968978869778
2021-04-20,Pain Relievers,479,8143.50991010346
2021-04-21,Pain Relievers,414,3337.0612910454615
2021-04-22,Pain Relievers,666,9483.694648099188
2021-04-23,Pain Relievers,539,4215.179979365639
2021-04-24,Pain Relievers,619,8240.993183715775
2021-04-25,Pain Relievers,439,2229.4370051800806
2021-04-26,Pain Relievers,421,8155.234026953887
2021-04-27,Pain Relievers,564,5932.778756015635
2021-04-28,Pain Relievers,411,3939.0499884971746
2021-04-29,Pain Relievers,456,8276.291210904892
2021-04-30,Pain Relievers,672,12292.85346708795
2021-05-01,Pain Relievers,460,6392.005905888811
2021-05-02,Pain Relievers,358,5525.469446687853
2021-05-03,Pain Relievers,323,1630.5924871627303
2021-05-04,Pain Relievers,347,5868.797109297223
2021-05-05,Pain Relievers,626,4003.182107939211
2021-05-06,Pain Relievers,444,6497.8880025288145
2021-05-07,Pain Relievers,755,4509.466957519617
2021-05-08,Pain Relievers,654,8770.075526222636
2021-05-09,Pain Relievers,700,9836.620499262775
2021-05-10,Pain Relievers,602,5446.481102757775
2021-05-11,Pain Relievers,559,9713.039304359821
2021-05-12,Pain Relievers,418,2457.1143263597496
2021-05-13,Pain Relievers,499,4996.773815440015
2021-05-14,Pain Relievers,569,9575.82872347899
2021-05-15,Pain Relievers,595,7591.626328741364
2021-05-16,Pain Relievers,385,3820.313152093774
2021-05-17,Pain Relievers,480,5524.939436451901
2021-05-18,Pain Relievers,491,6860.929290779437
2021-05-19,Pain Relievers,487,7809.019049517283
2021-05-20,Pain Relievers,397,5773.436206837526
2021-05-21,Pain Relievers,685,11497.570375774385
2021-05-22,Pain Relievers,477,8393.785353722842
2021-05-23,Pain Relievers,404,4346.027688714246
2021-05-24,Pain Relievers,688,5343.794932339158
2021-05-25,Pain Relievers,654,6823.529682608949
2021-05-26,Pain Relievers,514,4873.17417236944
2021-05-27,Pain Relievers,323,6172.5909425838245
2021-05-28,Pain Relievers,453,8195.202052042869
2021-05-29,Pain Relievers,340,5993.861190638224
2021-05-30,Pain Relievers,551,6541.914618888683
2021-05-31,Pain Relievers,446,5461.061754251026
2021-06-01,Pain Relievers,497,5741.721987996163
2021-06-02,Pain Relievers,677,10793.156061965088
2021-06-03,Pain Relievers,439,6213.332609310268
2021-06-04,Pain Relievers,546,3838.5499338542445
2021-06-05,Pain Relievers,576,11145.150326161076
2021-06-06,Pain Relievers,622,3753.3782926054096
2021-06-07,Pain Relievers,489,4364.611190202871
2021-06-08,Pain Relievers,479,4169.542671332319
2021-06-09,Pain Relievers,477,4330.800290450355
2021-06-10,Pain Relievers,536,8785.562029840426
2021-06-11,Pain Relievers,649,3881.3395438892903
2021-06-12,Pain Relievers,472,5812.004051207561
2021-06-13,Pain Relievers,257,2624.0085227278387
2021-06-14,Pain Relievers,588,10876.530108961742
2021-06-15,Pain Relievers,506,9640.482486831166
2021-06-16,Pain Relievers,551,3186.9113722989864
2021-06-17,Pain Relievers,343,5475.073864825855
2021-06-18,Pain Relievers,447,8814.59699178404
2021-06-19,Pain Relievers,579,4615.477940518343
2021-06-20,Pain Relievers,374,5041.502728146732
2021-06-21,Pain Relievers,546,7713.838363384061
2021-06-22,Pain Relievers,496,5080.327408325932
2021-06-23,Pain Relievers,426,7565.436609604871
2021-06-24,Pain Relievers,418,5608.866882531432
2021-06-25,Pain Relievers,398,7125.033969296127
2021-06-26,Pain Relievers,506,8016.160561352392
2021-06-27,Pain Relievers,517,6800.13887549222
2021-06-28,Pain Relievers,463,2882.582526211375
2021-06-29,Pain Relievers,392,2934.7542961600616
2021-06-30,Pain Relievers,207,3971.3927464358767
2021-07-01,Pain Relievers,543,6480.397344349945
2021-07-02,Pain Relievers,590,6594.125043022901
2021-07-03,Pain Relievers,561,3329.0281859960674
2021-07-04,Pain Relievers,705,8944.715510746259
2021-07-05,Pain Relievers,481,2779.866707054047
2021-07-06,Pain Relievers,637,10697.888195114438
2021-07-07,Pain Relievers,435,3249.708956145731
2021-07-08,Pain Relievers,420,4180.354908690435
2021-07-09,Pain Relievers,512,4133.488185477472
2021-07-10,Pain Relievers,662,12026.852676049766
2021-07-11,Pain Relievers,470,9294.17707579317
2021-07-12,Pain Relievers,343,5687.0041906149
2021-07-13,Pain Relievers,588,7691.349857942939
2021-07-14,Pain Relievers,492,6133.856309293062
2021-07-15,Pain Relievers,529,9168.38857936279
2021-07-16,Pain Relievers,424,4539.471247748096
2021-07-17,Pain Relievers,511,4755.912448718271
2021-07-18,Pain Relievers,356,6013.842597640703
2021-07-19,Pain Relievers,687,11657.505414841788
2021-07-20,Pain Relievers,608,6651.250710681588
2021-07-21,Pain Relievers,506,3728.8771053202913
2021-07-22,Pain Relievers,585,9031.514761931243
